market_id,location_id,district_code,state_name,district_name,population,male,female,literate,workers,households,households_with_internet,households_with_electric_lighting,urban_households,rural_households,households_with_computer,lpg_or_png_households,state_key,district_key,latitude,longitude,literacy_rate,worker_participation_rate,internet_penetration,computer_penetration,lpg_adoption_rate,urban_household_ratio,population_normalized,DSS,market_tier
393,393,393,ORISSA,Balangir,1648997,830097,818900,927260,720601,538962,3286,123446,62192,476770,17274,21268,ODISHA,BALANGIR,20.600138674305555,83.25034405625,0.4579182943822481,0.4351257572350219,0.026720936776805045,0.06886350831920374,0.04681312999449683,0.11539217978261919,0.14847734521012393,16.607021579190516,Low Potential
394,394,394,ORISSA,Nuapada,610382,301962,308420,299383,305438,209127,757,43976,11869,197258,4221,6414,ODISHA,NUAPADA,20.452492882882883,82.63165785225226,0.33812602799741104,0.5895463248580729,0.01228971002605846,0.023526558695723794,0.034708910820594775,0.05675498620455513,0.05450327103953767,14.397672353038942,Low Potential
395,395,395,ORISSA,Kalahandi,1576869,787101,789768,802036,751930,494748,1953,91171,38412,456336,12622,17610,ODISHA,KALAHANDI,19.898262962126246,83.05196946976744,0.3683788697455244,0.5321853848879102,0.01419858000508344,0.04388274081039071,0.04148829134510772,0.07763952557665721,0.14195119064681025,15.850251652648062,Low Potential
396,396,396,ORISSA,Rayagada,967911,471960,495951,407735,467122,286548,1553,61543,49205,237343,9166,24924,ODISHA,RAYAGADA,19.298390728125,83.57079185,0.22267108481755954,0.5462084247666584,0.022775545941848108,0.06862343592840703,0.11224404779365507,0.1717164314530201,0.08685256001007587,17.1402936945119,Low Potential
397,397,397,ORISSA,Nabarangapur,1220946,604812,616134,470379,610906,372264,1324,34570,29424,342840,8128,9347,ODISHA,NABARANGAPUR,,,0.1626444019282644,0.5894245109295518,0.011921548761321545,0.029830702079172745,0.027050612768361695,0.07904068080716911,0.10974721284847537,14.304612045541937,Low Potential
398,398,398,ORISSA,Koraput,1379647,678809,700838,568090,693406,460128,3988,85766,78339,381789,17294,39631,ODISHA,KORAPUT,24.207305553333335,77.05349989166666,0.2068487025234727,0.5948843778392846,0.041694865695839196,0.09000911700242409,0.1110739113545535,0.17025479866471938,0.12410650820329522,18.891227987619438,Medium Potential
399,399,399,ORISSA,Malkangiri,613192,303624,309568,244706,310666,183723,448,24604,15839,167884,3908,4738,ODISHA,MALKANGIRI,23.78097625,77.493570562,0.18567684593184391,0.6047244510777053,0.005407283729846115,0.027680438658101873,0.027987341139366455,0.08621130723970324,0.05475752035080252,13.893956455908404,Low Potential
400,400,400,CHHATTISGARH,Koriya,658917,334737,324180,397823,307071,181615,1667,80023,59763,121852,7609,25605,CHHATTISGARH,KORIYA,,,0.5270178281128919,0.5058210826443351,0.04467540160633537,0.1064800056636668,0.1866053781658568,0.32906422927621615,0.05889472667022797,23.466794726001236,Medium Potential
401,401,401,CHHATTISGARH,Surguja,2359886,1193129,1166757,1187941,1155807,590763,2737,253131,65167,525596,18983,29433,CHHATTISGARH,SURGUJA,23.24590097727273,82.78133805909091,0.3596462306335059,0.5636543108883879,0.01819237200579094,0.06917879622723452,0.061079543411184385,0.11030988738292682,0.21279871127267252,18.531439193597564,Medium Potential
402,402,402,CHHATTISGARH,Jashpur,851669,424747,426922,495415,487360,226392,567,76783,20722,205670,5755,6628,CHHATTISGARH,JASHPUR,22.735531711333334,83.861460042,0.4902397321472362,0.7644843715423356,0.005792093467378983,0.04353328137503439,0.03278986532110733,0.09153150287996044,0.07633496270044979,19.37297872678034,Medium Potential
403,403,403,CHHATTISGARH,Raigarh,1493984,750278,743706,951639,690167,420916,3342,297308,66638,354278,13857,27771,CHHATTISGARH,RAIGARH,21.97841139779412,83.26571917205882,0.5824303596417733,0.4959348476449018,0.037457554721542614,0.07218953314644314,0.083324695874558,0.15831662374440506,0.13445174076631647,19.810766528014202,Medium Potential
404,404,404,CHHATTISGARH,Korba,1206640,612915,593725,748759,521186,332653,4544,202380,126055,206598,18004,43357,CHHATTISGARH,KORBA,22.38811320677966,82.6298279779661,0.5550000078950601,0.4227989450118209,0.07078182884822917,0.15319065517491784,0.1719436993821831,0.3789384133015485,0.10845280336557322,25.210077762923145,Medium Potential
405,405,405,CHHATTISGARH,Janjgir - Champa,1619707,815717,803990,1019634,846466,440773,1706,339090,61190,379583,10833,19129,CHHATTISGARH,JANJGIR   CHAMPA,,,0.5699844186316543,0.6436077233096801,0.013750039728121732,0.040311664642383956,0.052235122939501936,0.13882429277655392,0.1458271806809611,20.57903185395557,Medium Potential
406,406,406,CHHATTISGARH,Bilaspur,2663629,1351574,1312055,1596560,1203197,737806,8566,519704,188174,549632,30892,77727,CHHATTISGARH,BILASPUR,22.132906326573426,82.16321487902098,0.5197468002846832,0.4709720993257239,0.058840071413574085,0.10637977706577958,0.13753652171716876,0.255045364228537,0.24028143317712836,23.896346918341845,Medium Potential
407,407,407,CHHATTISGARH,Kabeerdham,822526,412058,410468,414167,404156,211179,682,150649,23868,187311,2962,6375,CHHATTISGARH,KABEERDHAM,,,0.3598821044036313,0.5675193976347518,0.010015744569926602,0.0,0.03404426640111788,0.11302260167914423,0.07369809875803282,15.476517029809319,Low Potential
408,408,408,CHHATTISGARH,Rajnandgaon,1537133,762855,774278,1008379,800092,390132,2111,275501,76528,313604,11790,26486,CHHATTISGARH,RAJNANDGAON,21.155795055725193,80.95706924681649,0.6141693163660453,0.6385056509864625,0.022724882698889427,0.061872060900440874,0.08595782458691849,0.19615924866455456,0.13835587013705214,22.688111443476608,Medium Potential
409,409,409,CHHATTISGARH,Durg,3343872,1682101,1661771,2303378,1496805,883189,16141,614109,349741,533448,51289,129193,CHHATTISGARH,DURG,21.202895981021896,81.3537206919708,0.6689061739093776,0.46101896337204795,0.09767366473738891,0.1682820115985581,0.1938963700405784,0.3959979121116771,0.30182994358379694,30.888748762602354,High Potential
410,410,410,CHHATTISGARH,Raipur,4063872,2048186,2015686,2629749,1757664,1068500,20261,728556,395001,673499,59523,166505,CHHATTISGARH,RAIPUR,20.642500293650794,79.18036653015874,0.5993129445566963,0.42420660499584495,0.10167184128826517,0.15924471319903102,0.2070467806808729,0.3696780533458119,0.3669756745840445,30.280756809538907,High Potential
411,411,411,CHHATTISGARH,Mahasamund,1032754,511967,520787,637963,499260,310567,961,212487,35774,274793,5614,13200,CHHATTISGARH,MAHASAMUND,21.349945576190475,81.81112893333334,0.5503266724285769,0.5481990952476924,0.009228393526619246,0.015475532699094484,0.05100159281988225,0.11518931502703121,0.09271956644792177,17.31635096259314,Low Potential
412,412,412,CHHATTISGARH,Dhamtari,799781,397897,401884,546833,402895,210481,1016,148926,41792,168689,4804,14568,CHHATTISGARH,DHAMTARI,21.21869357142857,81.53004342380953,0.6603892183048194,0.597709180037293,0.019322866770958593,0.03361284277639583,0.08777958990885931,0.19855473890754988,0.07164012701969862,21.155025824255446,Medium Potential
413,413,413,CHHATTISGARH,Uttar Bastar Kanker,748941,373338,375603,456042,389359,194069,579,110208,24878,169191,4084,7736,CHHATTISGARH,UTTAR BASTAR KANKER,,,0.5356278513229509,0.6369717432154346,0.00858250635935712,0.02681282471525618,0.0473653823235102,0.12819151951110172,0.06704011456962558,18.50128055225025,Medium Potential
414,414,414,CHHATTISGARH,Bastar,1413199,698487,714712,650863,726531,371319,1782,157646,54894,316425,9042,22075,CHHATTISGARH,BASTAR,19.1212386147541,81.76026591557377,0.2882222380167609,0.6229068771643834,0.019160144601865985,0.03944727558597371,0.07433700362454047,0.14783514983073853,0.12714229926790674,18.2195808129918,Medium Potential
415,415,415,CHHATTISGARH,Narayanpur,139820,70104,69716,56621,71089,33095,86,9316,6179,26916,589,1384,CHHATTISGARH,NARAYANPUR,19.44415146511628,79.37904562790698,0.19549470676143516,0.6090953702963483,0.00634015839821808,0.014408205975891313,0.05005990496130336,0.18670494032331167,0.011926735663234211,15.670842714808211,Low Potential
416,416,416,CHHATTISGARH,Dakshin Bastar Dantewada,533638,264142,269496,191237,286595,137849,955,43608,31304,106545,3879,10406,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,,,0.11779598505012318,0.6788075563084831,0.031562032209791153,0.053921278215354966,0.0964205610525838,0.2270890612191601,0.04755945995636684,18.838774450384882,Medium Potential
417,417,417,CHHATTISGARH,Bijapur,255230,128663,126567,86919,134525,58391,117,12516,7942,50449,1462,1022,CHHATTISGARH,BIJAPUR,18.882676460431654,80.83006418489208,0.08809011625103941,0.6544912977781389,0.0028746619929705865,0.04207228472982289,0.016577861162908658,0.1360141117637992,0.022369053461482227,14.466524957853066,Low Potential
418,418,418,MADHYA PRADESH,Sheopur,687861,361784,326077,328025,277455,176522,273,74770,26376,150146,5393,11701,MADHYA PRADESH,SHEOPUR,25.8563200046875,77.0107472734375,0.3154330016066887,0.35321831990796626,0.0002111684059113491,0.06313625151752195,0.08374992253046726,0.14942046883674556,0.06151358505643792,13.337700502076983,Low Potential
419,419,419,MADHYA PRADESH,Morena,1965970,1068417,897553,1179685,675993,414586,1781,131486,95288,319298,20172,45113,MADHYA PRADESH,MORENA,26.49957310357143,77.71586130663265,0.5208467965154293,0.20829293692133055,0.01622824008911274,0.13230484460097316,0.14230863683382686,0.22983892364913433,0.17715711992170932,17.823520367690815,Medium Potential
420,420,420,MADHYA PRADESH,Bhind,1703005,926843,776162,1094917,520768,359596,1166,107819,88385,271211,14368,32268,MADHYA PRADESH,BHIND,26.43891853888889,78.74800102698413,0.5923555998111456,0.11562406816384274,0.010091713564889353,0.09906672227938856,0.11603591833027717,0.24578971957418883,0.15336399887659807,16.322011902591598,Low Potential
421,421,421,MADHYA PRADESH,Gwalior,2032036,1090327,941709,1357210,685311,444892,15779,306859,272172,172720,46454,165061,MADHYA PRADESH,GWALIOR,27.534240185211267,76.73582771619718,0.6340037317952469,0.1922358206454854,0.19782742857703728,0.34534118566602545,0.5033404309184945,0.6117709466567167,0.1831347836220737,35.99388847752616,High Potential
422,422,422,MADHYA PRADESH,Datia,786754,420157,366597,491445,321160,203854,616,97696,43401,160453,5251,17555,MADHYA PRADESH,DATIA,26.22815970625,77.9888991140625,0.5618651471464049,0.36502871123912706,0.00880561106991546,0.044825093361547975,0.11105349436466382,0.21290237130495354,0.07046144168950386,17.24152797188061,Low Potential
423,423,423,MADHYA PRADESH,Shivpuri,1726050,919795,806255,900846,759281,434618,1852,148128,66759,367859,15304,35706,MADHYA PRADESH,SHIVPURI,25.326485802030454,77.84252992385787,0.39053568654892784,0.4421918581628147,0.01602644094467736,0.0809442322732582,0.10559992653581352,0.15360385441928315,0.15544911466951572,17.475008317902603,Low Potential
424,424,424,MADHYA PRADESH,Tikamgarh,1445166,760355,684811,747940,655318,382992,1090,132725,60220,322772,10899,21489,MADHYA PRADESH,TIKAMGARH,26.65630669431818,77.69449893181819,0.3832550578742851,0.47521363474856615,0.007781668015980552,0.05513631958370225,0.06973526581665879,0.15723566027488825,0.1300346792441358,16.884391717654218,Low Potential
425,425,425,MADHYA PRADESH,Chhatarpur,1762375,936121,826254,943033,751797,470917,1880,176056,95048,375869,15567,36506,MADHYA PRADESH,CHHATARPUR,26.35273612903226,79.6719488483871,0.41251575235269394,0.4097707177886435,0.014459268815021104,0.07270806955566961,0.09921945572495462,0.20183599232985855,0.15873580727866013,18.107055981374792,Medium Potential
426,426,426,MADHYA PRADESH,Panna,1016520,533480,483040,552559,431998,288923,653,76097,32179,256744,8501,13285,MADHYA PRADESH,PANNA,26.289159922580644,78.19466219247312,0.42666900632174937,0.40586371283462175,0.00436832298487635,0.058825258809673105,0.05579086216476443,0.11137569525444496,0.09125071117423009,14.451016297386687,Low Potential
427,427,427,MADHYA PRADESH,Sagar,2378458,1256257,1122201,1545719,1006035,613915,4546,366494,165507,448408,24811,68482,MADHYA PRADESH,SAGAR,23.914873968995636,78.50515481447368,0.6039465706982452,0.4009943651730373,0.034341341387192824,0.10081821353002426,0.14607465531510086,0.26959269605727176,0.21447910921175115,22.92700288295706,Medium Potential
428,428,428,MADHYA PRADESH,Damoh,1264219,661873,602346,747715,574595,369901,1432,187731,66514,303387,10504,23270,MADHYA PRADESH,DAMOH,23.871299694078946,79.5341934131579,0.5064913431197251,0.47777240237024043,0.013754893237033577,0.05490431174909861,0.07909913479566943,0.17981568041178586,0.1136625617617722,18.36384402306836,Medium Potential
429,429,429,MADHYA PRADESH,Satna,2228935,1157495,1071440,1371781,911349,576004,3754,294702,114173,461831,22751,55196,MADHYA PRADESH,SATNA,24.447443921875,81.08654924843749,0.546511881959411,0.3666433422578669,0.029170196006482664,0.09731705755167794,0.1244237944362653,0.19821563739140702,0.20095024096682057,19.857048069806073,Medium Potential
430,430,430,MADHYA PRADESH,Rewa,2365106,1225100,1140006,1441757,991946,618399,3406,251132,94489,523910,31194,45180,MADHYA PRADESH,REWA,26.072929055405403,79.68396217162162,0.5367606847468493,0.39230269156344233,0.02328872049885162,0.13913367668782553,0.09307629565619455,0.152796172050731,0.21327101782242433,19.387505886981423,Medium Potential
431,431,431,MADHYA PRADESH,Umaria,644758,330674,314084,356672,289691,168066,839,67975,29966,138100,6360,12713,MADHYA PRADESH,UMARIA,24.476604643283583,80.06216661641791,0.4426923379324454,0.46509948871695295,0.02028441121984119,0.09099131488228951,0.09663330546958791,0.17829900158271156,0.057613617774071715,17.43404997506069,Low Potential
432,432,432,MADHYA PRADESH,Neemuch,826067,422653,403414,508834,418682,242197,1945,145258,67962,174235,8342,34666,MADHYA PRADESH,NEEMUCH,24.51360844084507,74.98127523098591,0.5473948622525744,0.6052125291832645,0.03798669649456521,0.0780043332634189,0.18956079199225553,0.28060628331482224,0.07401848908229933,23.87319939638281,Medium Potential
433,433,433,MADHYA PRADESH,Mandsaur,1340411,682851,657560,834591,679723,384119,2324,239885,81832,302287,12507,47723,MADHYA PRADESH,MANDSAUR,24.051799912631576,74.96444201473685,0.5585119300694454,0.6058520468028367,0.02644888977333302,0.07081094093060275,0.16354868391987812,0.21303814703256024,0.1205564277845095,22.64943624976046,Medium Potential
434,434,434,MADHYA PRADESH,Ratlam,1455069,738241,716828,825880,690980,373867,3644,213825,107151,266716,14905,67830,MADHYA PRADESH,RATLAM,23.47499097272727,75.20134901363636,0.466707858299726,0.5273826600663721,0.04798463632211101,0.09872733462863661,0.2422930159839444,0.28660191993409423,0.13093070448593502,23.894885046476848,Medium Potential
435,435,435,MADHYA PRADESH,Ujjain,1986864,1016289,970575,1240990,897442,489449,7501,323379,188684,300765,27733,123526,MADHYA PRADESH,UJJAIN,24.464200747093024,75.31654610588235,0.5617792326032021,0.470909396232993,0.08048490884615471,0.16289184744102767,0.3399860884386585,0.38550288181199677,0.1790476128432637,28.844127573368343,High Potential
436,436,436,MADHYA PRADESH,Shajapur,1512681,780520,732161,894612,717871,386608,1382,232735,73997,312611,10797,32204,MADHYA PRADESH,SHAJAPUR,23.836102291000003,76.88880538367347,0.5064313591961203,0.5266297839786375,0.012026790505623719,0.053111424559720004,0.1071750627930824,0.19140059181393038,0.1361434487281382,19.856966523142646,Medium Potential
437,437,437,MADHYA PRADESH,Dewas,1563715,805359,758356,925369,742676,376009,3518,270457,101014,274995,16523,59521,MADHYA PRADESH,DEWAS,24.461629484967318,74.5320583972973,0.5070446549018033,0.5275421684600928,0.04570892083373718,0.11429983193399151,0.2104425009682019,0.2686478249190844,0.14076101433350852,23.823291714766054,Medium Potential
438,438,438,MADHYA PRADESH,Dhar,2185793,1112725,1073068,1077338,1027974,515712,2388,349639,103364,412348,18626,75637,MADHYA PRADESH,DHAR,24.512826761340204,74.59085540851063,0.34212395642310783,0.5162296625662753,0.018177806550954512,0.0844000233771354,0.194426580502096,0.20042969719533382,0.1970467449573585,20.644915724445834,Medium Potential
439,439,439,MADHYA PRADESH,Indore,3276697,1699627,1577070,2309130,1268195,788318,48691,593576,587947,200371,111478,417170,MADHYA PRADESH,INDORE,24.051689454666665,75.27762401258741,0.6953836798569992,0.3134643433533316,0.3510398771415311,0.48668688037278834,0.72113943286965,0.7458246545175932,0.29575193736165584,49.46831761276662,Very High Potential
440,440,440,MADHYA PRADESH,Khargone (West Nimar),1873046,953121,919925,986234,894119,460163,2162,304291,76620,383543,14189,51538,MADHYA PRADESH,KHARGONE WEST NIMAR,,,0.39825409617027113,0.5334296142364193,0.0185730550781914,0.06421858883611933,0.1466940007979961,0.16650621627553716,0.1687493394946718,19.606198939855723,Medium Potential
441,441,441,MADHYA PRADESH,Barwani,1385881,699340,686541,549926,653897,299270,1158,181139,48912,250358,8516,30115,MADHYA PRADESH,BARWANI,21.86711111160714,75.11086016875001,0.1819028542092958,0.519954836526123,0.013743879269104111,0.055130191057938115,0.13103649932894584,0.16343769839943864,0.12467056165753904,16.622192420348185,Low Potential
442,442,442,MADHYA PRADESH,Rajgarh,1545814,790212,755602,804245,745603,401717,1611,231130,69823,331894,12718,30688,MADHYA PRADESH,RAJGARH,26.375630044512196,73.42289830318471,0.38780229711935216,0.5455469986910352,0.014564570828597644,0.06736816719777586,0.09766488628454784,0.17381141450324486,0.13914132859651485,18.972015725822743,Medium Potential
443,443,443,MADHYA PRADESH,Vidisha,1458875,769568,689307,862918,550402,376409,1926,181510,83830,292579,12888,41617,MADHYA PRADESH,VIDISHA,25.125144203144654,75.78546285695364,0.5065768899169374,0.28970581763364534,0.021010827772342658,0.07722614482874754,0.1447164428074712,0.2227098714430314,0.1312750720584169,17.65917683820191,Medium Potential
